"id","district_id","name_th","name_en","status","created_on","created_by","updated_on","updated_by"
"751","109","อินทร์บุรี","In Buri","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"752","109","ประศุก","Prasuk","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"753","109","ทับยา","Thap Ya","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"754","109","งิ้วราย","Ngio Rai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"755","109","ชีน้ำร้าย","Chi Nam Rai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"756","109","ท่างาม","Tha Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"757","109","น้ำตาล","Namtan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"758","109","ทองเอน","Thong En","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"759","109","ห้วยชัน","Huai Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"760","109","โพธิ์ชัย","Pho Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"761","110","ในเมือง","Nai Mueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"762","110","บ้านกล้วย","Ban Kluai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"763","110","ท่าชัย","Tha Chai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"764","110","ชัยนาท","Chai Nat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"765","110","เขาท่าพระ","Khao Tha Phra","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"766","110","หาดท่าเสา","Hat Tha Sao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"767","110","ธรรมามูล","Thammamun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"768","110","เสือโฮก","Suea Hok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"769","110","นางลือ","Nang Lue","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"770","111","คุ้งสำเภา","Khung Samphao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"771","111","วัดโคก","Wat Khok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"772","111","ศิลาดาน","Sila Dan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"773","111","ท่าฉนวน","Tha Chanuan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"774","111","หางน้ำสาคร","Hang Nam Sakhon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"775","111","ไร่พัฒนา","Rai Phatthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"776","111","อู่ตะเภา","U Taphao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"777","112","วัดสิงห์","Wat Sing","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"778","112","มะขามเฒ่า","Makham Thao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"779","112","หนองน้อย","Nong Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"780","112","หนองบัว","Nong Bua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"781","112","หนองขุ่น","Nong Khun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"782","112","บ่อแร่","Bo Rae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"783","112","วังหมัน","Wang Man","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"784","113","สรรพยา","Sapphaya","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"785","113","ตลุก","Taluk","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"786","113","เขาแก้ว","Khao Kaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"787","113","โพนางดำตก","Pho Nang Dam Tok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"788","113","โพนางดำออก","Pho Nang Dam Ok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"789","113","บางหลวง","Bang Luang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"790","113","หาดอาษา","Hat A Sa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"791","114","แพรกศรีราชา","Phraek Si Racha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"792","114","เที่ยงแท้","Thiang Thae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"793","114","ห้วยกรด","Huai Krot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"794","114","โพงาม","Pho Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"795","114","บางขุด","Bang Khut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"796","114","ดงคอน","Dong Khon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"797","114","ดอนกำ","Don Kam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"798","114","ห้วยกรดพัฒนา","Huai Krot Phatthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"799","115","หันคา","Han Kha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"800","115","บ้านเชี่ยน","Ban Chian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"801","115","ไพรนกยูง","Phrai Nok Yung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"802","115","หนองแซง","Nong Saeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"803","115","ห้วยงู","Huai Ngu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"804","115","วังไก่เถื่อน","Wang Kai Thuean","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"805","115","เด่นใหญ่","Den Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"806","115","สามง่ามท่าโบสถ์","Sam Ngam Tha Bot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"807","116","หนองมะโมง","Nong Mamong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"808","116","วังตะเคียน","Wang Takhian","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"809","116","สะพานหิน","Saphan Hin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"810","116","กุดจอก","Kut Chok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"811","117","เนินขาม","Noen Kham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"812","117","กะบกเตี้ย","Kabok Tia","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"813","117","สุขเดือนห้า","Suk Duean Ha","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"814","118","ปากเพรียว","Pak Phriao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"815","118","ดาวเรือง","Dao Rueang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"816","118","นาโฉง","Na Chong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"817","118","โคกสว่าง","Khok Sawang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"818","118","หนองโน","Nong No","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"819","118","หนองยาว","Nong Yao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"820","118","ปากข้าวสาร","Pak Khao San","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"821","118","หนองปลาไหล","Nong Pla Lai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"822","118","กุดนกเปล้า","Kut Nok Plao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"823","118","ตลิ่งชัน","Taling Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"824","118","ตะกุด","Takut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"825","119","แก่งคอย","Kaeng Khoi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"826","119","ทับกวาง","Thap Kwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"827","119","ตาลเดี่ยว","Tan Diao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"828","119","ห้วยแห้ง","Huai Haeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"829","119","ท่าคล้อ","Tha Khlo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"830","119","หินซ้อน","Hin Son","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"831","119","บ้านธาตุ","Ban That","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"832","119","บ้านป่า","Ban Pa","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"833","119","ท่าตูม","Tha Tum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"834","119","ชะอม","Cha-Om","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"835","119","สองคอน","Song Khon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"836","119","เตาปูน","Tao Pun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"837","119","ชำผักแพว","Cham Phak Phaeo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"838","119","ท่ามะปราง","Tha Maprang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"839","120","หนองแค","Nong Khae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"840","120","กุ่มหัก","Kum Hak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"841","120","คชสิทธิ์","Khotchasit","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"842","120","โคกตูม","Khok Tum","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"843","120","โคกแย้","Khok Yae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"844","120","บัวลอย","Bua Loi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"845","120","ไผ่ต่ำ","Phai Tam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"846","120","โพนทอง","Phon Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"847","120","ห้วยขมิ้น","Huai Khamin","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"848","120","ห้วยทราย","Huai Sai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"849","120","หนองไข่น้ำ","Nong Khai Nam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"850","120","หนองแขม","Nong Khaem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"851","120","หนองจิก","Nong Chik","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"852","120","หนองจรเข้","Nong Chorakhe","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"853","120","หนองนาก","Nong Nak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"854","120","หนองปลาหมอ","Nong Pla Mo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"855","120","หนองปลิง","Nong Pling","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"856","120","หนองโรง","Nong Rong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"857","121","หนองหมู","Nong Mu","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"858","121","บ้านลำ","Ban Lam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"859","121","คลองเรือ","Khlong Ruea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"860","121","วิหารแดง","Wihan Daeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"861","121","หนองสรวง","Nong Suang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"862","121","เจริญธรรม","Charoen Tham","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"863","122","หนองแซง","Nong Saeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"864","122","หนองควายโซ","Nong Khwai So","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"865","122","หนองหัวโพ","Nong Hua Pho","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"866","122","หนองสีดา","Nong Sida","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"867","122","หนองกบ","Nong Kop","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"868","122","ไก่เส่า","Kai Sao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"869","122","โคกสะอาด","Khok Sa-At","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"870","122","ม่วงหวาน","Muang Wan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"871","123","บ้านหมอ","Ban Mo","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"872","123","บางโขมด","Bang Khamot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"873","123","สร้างโศก","Sang Sok","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"874","123","ตลาดน้อย","Talat Noi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"875","123","หรเทพ","Horathep","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"876","123","โคกใหญ่","Khok Yai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"877","123","ไผ่ขวาง","Phai Khwang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"878","123","บ้านครัว","Ban Khrua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"879","123","หนองบัว","Nong Bua","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"880","124","ดอนพุด","Don Phut","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"881","124","ไผ่หลิ่ว","Phai Lio","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"882","124","บ้านหลวง","Ban Luang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"883","124","ดงตะงาว","Dong Ta-Ngao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"884","125","หนองโดน","Nong Don","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"885","125","บ้านกลับ","Ban Klap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"886","125","ดอนทอง","Don Thong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"887","125","บ้านโปร่ง","Ban Prong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"888","126","พระพุทธบาท","Phraphutthabat","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"889","126","ขุนโขลน","Khun Khlon","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"890","126","ธารเกษม","Than Kasem","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"891","126","นายาว","Na Yao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"892","126","พุคำจาน","Phu Kham Chan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"893","126","เขาวง","Khao Wong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"894","126","ห้วยป่าหวาย","Huai Pa Wai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"895","126","พุกร่าง","Phu Krang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"896","127","เสาไห้","Sao Hai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"897","127","บ้านยาง","Ban Yang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"898","127","หัวปลวก","Hua Pluak","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"899","127","งิ้วงาม","Ngio Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"900","127","ศาลารีไทย","Sala Ri Thai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"901","127","ต้นตาล","Ton Tan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"902","127","ท่าช้าง","Tha Chang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"903","127","พระยาทด","Phraya Thot","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"904","127","ม่วงงาม","Muang Ngam","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"905","127","เริงราง","Roeng Rang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"906","127","เมืองเก่า","Mueang Kao","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"907","127","สวนดอกไม้","Suan Dokmai","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"908","128","มวกเหล็ก","Muak Lek","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"909","128","มิตรภาพ","Mittraphap","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"910","128","หนองย่างเสือ","Nong Yang Suea","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"911","128","ลำสมพุง","Lam Somphung","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"912","128","ลำพญากลาง","Lam Phaya Klang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"913","128","ซับสนุ่น","Sap Sanun","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"914","129","แสลงพัน","Salaeng Phan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"915","129","คำพราน","Kham Phran","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"916","129","วังม่วง","Wang Muang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"917","130","เขาดินพัฒนา","Khao Din Phatthana","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"918","130","บ้านแก้ง","Ban Kaeng","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"919","130","ผึ้งรวง","Phueng Ruang","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"920","130","พุแค","Phu Khae","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"921","130","ห้วยบง","Huai Bong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"922","130","หน้าพระลาน","Na Phralan","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"923","131","บางปลาสร้อย","Bang Pla Soi","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
"924","131","มะขามหย่ง","Makham Yong","Y","0000-00-00 00:00:00","-","0000-00-00 00:00:00","-"
